ID,Class
9078,e
9079,a
9080,R
9081,3
9082,p
9083,N
9084,a
9085,c
9086,N
9087,I
9088,I
9089,A
9090,O
9091,R
9092,T
9093,F
9094,E
9095,E
9096,0
9097,A
9098,A
9099,S
9100,U
9101,E
9102,o
9103,R
9104,h
9105,N
9106,R
9107,t
9108,P
9109,e
9110,I
9111,I
9112,M
9113,H
9114,o
9115,B
9116,N
9117,E
9118,V
9119,E
9120,O
9121,I
9122,I
9123,N
9124,R
9125,O
9126,2
9127,R
9128,n
9129,T
9130,D
9131,B
9132,I
9133,A
9134,C
9135,e
9136,I
9137,0
9138,E
9139,a
9140,E
9141,a
9142,E
9143,U
9144,S
9145,O
9146,O
9147,T
9148,R
9149,I
9150,T
9151,D
9152,c
9153,C
9154,0
9155,A
9156,T
9157,U
9158,l
9159,C
9160,7
9161,D
9162,S
9163,O
9164,A
9165,F
9166,E
9167,e
9168,Z
9169,D
9170,e
9171,O
9172,I
9173,N
9174,o
9175,e
9176,A
9177,l
9178,I
9179,E
9180,r
9181,T
9182,M
9183,n
9184,m
9185,a
9186,N
9187,N
9188,N
9189,E
9190,I
9191,I
9192,N
9193,O
9194,R
9195,A
9196,O
9197,E
9198,H
9199,H
9200,O
9201,o
9202,I
9203,N
9204,P
9205,s
9206,T
9207,D
9208,A
9209,e
9210,4
9211,h
9212,V
9213,M
9214,P
9215,S
9216,e
9217,0
9218,z
9219,r
9220,T
9221,I
9222,E
9223,h
9224,E
9225,A
9226,r
9227,C
9228,2
9229,B
9230,e
9231,r
9232,t
9233,N
9234,E
9235,q
9236,x
9237,A
9238,L
9239,R
9240,M
9241,R
9242,A
9243,O
9244,A
9245,C
9246,A
9247,d
9248,h
9249,a
9250,e
9251,R
9252,I
9253,E
9254,M
9255,e
9256,E
9257,p
9258,A
9259,R
9260,L
9261,M
9262,T
9263,G
9264,T
9265,A
9266,e
9267,i
9268,O
9269,i
9270,J
9271,I
9272,s
9273,T
9274,N
9275,N
9276,O
9277,L
9278,E
9279,h
9280,O
9281,A
9282,r
9283,e
9284,S
9285,e
9286,R
9287,N
9288,R
9289,G
9290,O
9291,S
9292,h
9293,A
9294,y
9295,E
9296,n
9297,C
9298,E
9299,T
9300,T
9301,A
9302,N
9303,C
9304,E
9305,R
9306,A
9307,D
9308,3
9309,n
9310,e
9311,I
9312,R
9313,E
9314,u
9315,I
9316,A
9317,E
9318,A
9319,E
9320,I
9321,P
9322,N
9323,E
9324,S
9325,B
9326,H
9327,n
9328,O
9329,U
9330,C
9331,e
9332,L
9333,N
9334,J
9335,K
9336,i
9337,I
9338,I
9339,u
9340,N
9341,S
9342,R
9343,o
9344,C
9345,e
9346,I
9347,O
9348,H
9349,e
9350,T
9351,l
9352,O
9353,E
9354,A
9355,N
9356,o
9357,R
9358,O
9359,q
9360,I
9361,A
9362,o
9363,I
9364,e
9365,R
9366,a
9367,A
9368,T
9369,e
9370,u
9371,H
9372,O
9373,L
9374,r
9375,v
9376,C
9377,E
9378,E
9379,N
9380,I
9381,V
9382,S
9383,a
9384,S
9385,O
9386,2
9387,Q
9388,P
9389,I
9390,m
9391,E
9392,A
9393,O
9394,n
9395,L
9396,V
9397,T
9398,P
9399,E
9400,N
9401,P
9402,e
9403,S
9404,e
9405,e
9406,D
9407,O
9408,S
9409,l
9410,o
9411,A
9412,E
9413,u
9414,l
9415,t
9416,A
9417,R
9418,O
9419,I
9420,E
9421,2
9422,A
9423,e
9424,D
9425,N
9426,0
9427,a
9428,i
9429,E
9430,T
9431,r
9432,R
9433,D
9434,N
9435,E
9436,L
9437,e
9438,H
9439,o
9440,E
9441,s
9442,u
9443,A
9444,L
9445,I
9446,h
9447,s
9448,R
9449,e
9450,A
9451,c
9452,o
9453,R
9454,J
9455,N
9456,H
9457,O
9458,D
9459,P
9460,R
9461,i
9462,O
9463,I
9464,e
9465,F
9466,A
9467,E
9468,a
9469,e
9470,t
9471,m
9472,M
9473,R
9474,I
9475,o
9476,O
9477,w
9478,A
9479,e
9480,P
9481,I
9482,I
9483,e
9484,I
9485,A
9486,H
9487,N
9488,S
9489,A
9490,O
9491,h
9492,E
9493,N
9494,r
9495,s
9496,s
9497,E
9498,M
9499,R
9500,m
9501,N
9502,e
9503,r
9504,C
9505,A
9506,T
9507,i
9508,s
9509,I
9510,N
9511,R
9512,a
9513,r
9514,A
9515,S
9516,N
9517,O
9518,t
9519,E
9520,n
9521,D
9522,e
9523,u
9524,A
9525,E
9526,U
9527,u
9528,N
9529,I
9530,E
9531,L
9532,a
9533,l
9534,N
9535,F
9536,N
9537,I
9538,T
9539,e
9540,L
9541,P
9542,T
9543,e
9544,A
9545,0
9546,E
9547,B
9548,R
9549,O
9550,I
9551,R
9552,a
9553,I
9554,P
9555,E
9556,E
9557,O
9558,s
9559,e
9560,3
9561,e
9562,N
9563,R
9564,A
9565,s
9566,A
9567,i
9568,R
9569,A
9570,v
9571,e
9572,C
9573,I
9574,N
9575,I
9576,T
9577,I
9578,S
9579,N
9580,T
9581,V
9582,J
9583,A
9584,R
9585,A
9586,L
9587,H
9588,M
9589,O
9590,M
9591,r
9592,N
9593,n
9594,D
9595,C
9596,E
9597,e
9598,r
9599,N
9600,a
9601,r
9602,E
9603,e
9604,O
9605,2
9606,1
9607,A
9608,c
9609,a
9610,h
9611,T
9612,R
9613,a
9614,T
9615,A
9616,H
9617,M
9618,B
9619,s
9620,O
9621,A
9622,O
9623,O
9624,A
9625,l
9626,T
9627,I
9628,E
9629,A
9630,N
9631,A
9632,p
9633,e
9634,E
9635,A
9636,R
9637,R
9638,r
9639,R
9640,e
9641,r
9642,I
9643,S
9644,O
9645,o
9646,O
9647,E
9648,e
9649,O
9650,I
9651,T
9652,e
9653,I
9654,P
9655,E
9656,I
9657,O
9658,A
9659,B
9660,C
9661,T
9662,E
9663,e
9664,A
9665,3
9666,T
9667,0
9668,S
9669,O
9670,M
9671,B
9672,N
9673,A
9674,I
9675,t
9676,E
9677,I
9678,o
9679,B
9680,R
9681,S
9682,R
9683,P
9684,D
9685,A
9686,E
9687,I
9688,A
9689,S
9690,t
9691,E
9692,e
9693,O
9694,I
9695,D
9696,M
9697,D
9698,N
9699,1
9700,I
9701,C
9702,A
9703,r
9704,P
9705,I
9706,F
9707,T
9708,t
9709,D
9710,C
9711,z
9712,o
9713,t
9714,J
9715,I
9716,e
9717,T
9718,E
9719,a
9720,P
9721,E
9722,O
9723,I
9724,a
9725,T
9726,T
9727,V
9728,l
9729,e
9730,I
9731,A
9732,0
9733,E
9734,R
9735,h
9736,A
9737,S
9738,F
9739,T
9740,H
9741,B
9742,R
9743,R
9744,a
9745,N
9746,e
9747,V
9748,S
9749,1
9750,A
9751,N
9752,e
9753,o
9754,N
9755,N
9756,S
9757,I
9758,D
9759,I
9760,5
9761,r
9762,h
9763,R
9764,B
9765,T
9766,R
9767,q
9768,N
9769,I
9770,I
9771,r
9772,A
9773,t
9774,e
9775,O
9776,E
9777,R
9778,7
9779,I
9780,T
9781,D
9782,A
9783,O
9784,I
9785,A
9786,I
9787,S
9788,o
9789,I
9790,b
9791,N
9792,C
9793,i
9794,M
9795,N
9796,l
9797,I
9798,a
9799,I
9800,E
9801,O
9802,S
9803,8
9804,E
9805,N
9806,A
9807,L
9808,C
9809,A
9810,R
9811,T
9812,0
9813,L
9814,l
9815,a
9816,r
9817,A
9818,i
9819,D
9820,M
9821,n
9822,I
9823,R
9824,0
9825,S
9826,N
9827,E
9828,S
9829,R
9830,e
9831,L
9832,I
9833,B
9834,D
9835,r
9836,O
9837,I
9838,A
9839,r
9840,X
9841,i
9842,R
9843,T
9844,Z
9845,t
9846,A
9847,B
9848,R
9849,A
9850,C
9851,O
9852,H
9853,H
9854,S
9855,R
9856,O
9857,t
9858,A
9859,t
9860,I
9861,S
9862,E
9863,P
9864,d
9865,e
9866,R
9867,C
9868,I
9869,u
9870,B
9871,E
9872,m
9873,T
9874,R
9875,t
9876,Y
9877,S
9878,o
9879,d
9880,I
9881,R
9882,A
9883,4
9884,S
9885,e
9886,7
9887,U
9888,O
9889,E
9890,I
9891,A
9892,O
9893,a
9894,N
9895,R
9896,i
9897,l
9898,e
9899,O
9900,A
9901,n
9902,u
9903,N
9904,O
9905,a
9906,T
9907,I
9908,S
9909,I
9910,A
9911,5
9912,u
9913,A
9914,E
9915,R
9916,N
9917,e
9918,I
9919,f
9920,T
9921,O
9922,R
9923,O
9924,O
9925,O
9926,E
9927,X
9928,R
9929,e
9930,P
9931,I
9932,S
9933,O
9934,C
9935,A
9936,A
9937,R
9938,L
9939,O
9940,I
9941,r
9942,I
9943,E
9944,I
9945,N
9946,M
9947,l
9948,R
9949,r
9950,Y
9951,E
9952,i
9953,t
9954,4
9955,a
9956,L
9957,a
9958,T
9959,e
9960,r
9961,r
9962,A
9963,S
9964,E
9965,l
9966,a
9967,I
9968,r
9969,R
9970,u
9971,E
9972,M
9973,S
9974,e
9975,E
9976,N
9977,r
9978,T
9979,W
9980,T
9981,I
9982,E
9983,R
9984,A
9985,E
9986,A
9987,I
9988,R
9989,A
9990,I
9991,S
9992,T
9993,X
9994,M
9995,N
9996,D
9997,S
9998,T
9999,n
10000,T
10001,P
10002,E
10003,T
10004,D
10005,l
10006,N
10007,S
10008,E
10009,S
10010,o
10011,I
10012,e
10013,R
10014,S
10015,6
10016,x
10017,I
10018,T
10019,0
10020,K
10021,R
10022,H
10023,e
10024,I
10025,o
10026,O
10027,O
10028,C
10029,M
10030,C
10031,O
10032,e
10033,n
10034,A
10035,R
10036,H
10037,O
10038,i
10039,N
10040,E
10041,U
10042,M
10043,R
10044,u
10045,O
10046,R
10047,h
10048,N
10049,o
10050,n
10051,c
10052,N
10053,E
10054,A
10055,E
10056,O
10057,l
10058,r
10059,q
10060,N
10061,P
10062,E
10063,N
10064,D
10065,B
10066,I
10067,R
10068,c
10069,O
10070,s
10071,r
10072,D
10073,V
10074,s
10075,L
10076,r
10077,e
10078,P
10079,A
10080,n
10081,X
10082,A
10083,0
10084,e
10085,C
10086,N
10087,S
10088,N
10089,S
10090,T
10091,S
10092,E
10093,O
10094,A
10095,T
10096,A
10097,D
10098,A
10099,c
10100,e
10101,U
10102,O
10103,C
10104,R
10105,B
10106,R
10107,O
10108,A
10109,T
10110,N
10111,d
10112,W
10113,1
10114,E
10115,U
10116,e
10117,a
10118,P
10119,A
10120,T
10121,M
10122,O
10123,S
10124,o
10125,U
10126,O
10127,B
10128,F
10129,C
10130,R
10131,L
10132,a
10133,o
10134,I
10135,A
10136,F
10137,N
10138,O
10139,a
10140,A
10141,L
10142,e
10143,D
10144,l
10145,I
10146,N
10147,R
10148,l
10149,F
10150,O
10151,H
10152,A
10153,S
10154,I
10155,D
10156,A
10157,N
10158,l
10159,I
10160,E
10161,D
10162,H
10163,O
10164,p
10165,M
10166,L
10167,o
10168,s
10169,P
10170,B
10171,I
10172,a
10173,R
10174,A
10175,t
10176,o
10177,A
10178,P
10179,t
10180,r
10181,o
10182,R
10183,E
10184,S
10185,O
10186,e
10187,o
10188,M
10189,T
10190,a
10191,e
10192,L
10193,e
10194,O
10195,a
10196,N
10197,T
10198,O
10199,r
10200,L
10201,B
10202,N
10203,N
10204,E
10205,t
10206,A
10207,J
10208,T
10209,T
10210,R
10211,L
10212,Y
10213,C
10214,L
10215,S
10216,H
10217,a
10218,e
10219,u
10220,R
10221,C
10222,e
10223,S
10224,A
10225,O
10226,P
10227,V
10228,P
10229,e
10230,D
10231,r
10232,U
10233,A
10234,h
10235,S
10236,Y
10237,T
10238,N
10239,I
10240,I
10241,E
10242,O
10243,V
10244,n
10245,S
10246,P
10247,E
10248,e
10249,D
10250,E
10251,O
10252,C
10253,M
10254,e
10255,L
10256,B
10257,n
10258,r
10259,r
10260,A
10261,A
10262,R
10263,h
10264,R
10265,u
10266,D
10267,S
10268,b
10269,0
10270,M
10271,N
10272,A
10273,P
10274,R
10275,r
10276,O
10277,H
10278,e
10279,A
10280,4
10281,o
10282,I
10283,A
10284,I
10285,a
10286,i
10287,D
10288,j
10289,O
10290,P
10291,E
10292,O
10293,C
10294,R
10295,I
10296,a
10297,D
10298,o
10299,A
10300,N
10301,L
10302,S
10303,T
10304,D
10305,5
10306,I
10307,V
10308,I
10309,a
10310,N
10311,H
10312,S
10313,0
10314,P
10315,R
10316,t
10317,a
10318,E
10319,L
10320,r
10321,l
10322,Y
10323,r
10324,G
10325,R
10326,O
10327,I
10328,N
10329,H
10330,S
10331,V
10332,M
10333,I
10334,9
10335,T
10336,I
10337,R
10338,R
10339,L
10340,E
10341,I
10342,O
10343,A
10344,5
10345,D
10346,o
10347,R
10348,o
10349,s
10350,n
10351,E
10352,A
10353,e
10354,I
10355,h
10356,A
10357,S
10358,H
10359,O
10360,A
10361,R
10362,I
10363,1
10364,s
10365,I
10366,T
10367,1
10368,C
10369,T
10370,I
10371,A
10372,T
10373,O
10374,R
10375,O
10376,t
10377,B
10378,I
10379,B
10380,T
10381,e
10382,S
10383,T
10384,P
10385,i
10386,I
10387,S
10388,s
10389,S
10390,S
10391,s
10392,R
10393,e
10394,A
10395,M
10396,E
10397,I
10398,o
10399,T
10400,F
10401,D
10402,I
10403,R
10404,e
10405,I
10406,N
10407,P
10408,T
10409,H
10410,D
10411,h
10412,S
10413,T
10414,E
10415,I
10416,N
10417,n
10418,h
10419,B
10420,E
10421,1
10422,R
10423,O
10424,W
10425,M
10426,N
10427,L
10428,A
10429,r
10430,M
10431,D
10432,A
10433,I
10434,a
10435,V
10436,T
10437,A
10438,D
10439,I
10440,R
10441,R
10442,i
10443,0
10444,L
10445,A
10446,I
10447,I
10448,E
10449,t
10450,p
10451,e
10452,R
10453,M
10454,A
10455,C
10456,E
10457,R
10458,t
10459,O
10460,R
10461,L
10462,1
10463,5
10464,u
10465,T
10466,I
10467,D
10468,T
10469,u
10470,0
10471,B
10472,o
10473,I
10474,o
10475,0
10476,u
10477,Z
10478,u
10479,I
10480,o
10481,h
10482,l
10483,I
10484,B
10485,T
10486,G
10487,H
10488,5
10489,E
10490,a
10491,A
10492,S
10493,O
10494,U
10495,l
10496,R
10497,E
10498,0
10499,T
10500,V
10501,H
10502,E
10503,O
10504,O
10505,B
10506,T
10507,M
10508,O
10509,E
10510,R
10511,I
10512,J
10513,e
10514,0
10515,V
10516,D
10517,i
10518,e
10519,A
10520,N
10521,M
10522,S
10523,d
10524,R
10525,l
10526,H
10527,D
10528,t
10529,E
10530,8
10531,O
10532,r
10533,r
10534,e
10535,0
10536,I
10537,E
10538,t
10539,H
10540,h
10541,E
10542,6
10543,t
10544,A
10545,w
10546,D
10547,6
10548,E
10549,A
10550,N
10551,L
10552,i
10553,E
10554,N
10555,I
10556,m
10557,A
10558,I
10559,L
10560,R
10561,I
10562,D
10563,Y
10564,o
10565,E
10566,u
10567,v
10568,R
10569,y
10570,o
10571,A
10572,A
10573,f
10574,M
10575,A
10576,T
10577,R
10578,F
10579,P
10580,A
10581,O
10582,s
10583,I
10584,2
10585,e
10586,E
10587,O
10588,7
10589,n
10590,5
10591,I
10592,e
10593,N
10594,O
10595,A
10596,E
10597,P
10598,H
10599,a
10600,H
10601,I
10602,A
10603,M
10604,r
10605,t
10606,T
10607,O
10608,L
10609,D
10610,q
10611,E
10612,O
10613,U
10614,I
10615,a
10616,u
10617,t
10618,e
10619,c
10620,I
10621,r
10622,L
10623,B
10624,t
10625,E
10626,S
10627,T
10628,a
10629,N
10630,X
10631,O
10632,A
10633,r
10634,C
10635,r
10636,I
10637,R
10638,P
10639,s
10640,l
10641,a
10642,H
10643,I
10644,B
10645,I
10646,e
10647,E
10648,r
10649,O
10650,L
10651,H
10652,D
10653,i
10654,O
10655,I
10656,A
10657,i
10658,N
10659,r
10660,R
10661,e
10662,R
10663,O
10664,H
10665,W
10666,C
10667,T
10668,O
10669,A
10670,T
10671,L
10672,I
10673,M
10674,n
10675,s
10676,A
10677,d
10678,I
10679,S
10680,K
10681,m
10682,R
10683,0
10684,t
10685,n
10686,S
10687,e
10688,A
10689,p
10690,e
10691,0
10692,T
10693,L
10694,A
10695,I
10696,M
10697,F
10698,e
10699,B
10700,I
10701,I
10702,R
10703,I
10704,N
10705,T
10706,X
10707,N
10708,m
10709,i
10710,o
10711,A
10712,E
10713,I
10714,I
10715,R
10716,0
10717,M
10718,K
10719,U
10720,r
10721,0
10722,H
10723,r
10724,I
10725,T
10726,N
10727,I
10728,A
10729,L
10730,C
10731,O
10732,P
10733,i
10734,N
10735,C
10736,E
10737,n
10738,O
10739,O
10740,e
10741,r
10742,T
10743,S
10744,S
10745,D
10746,U
10747,T
10748,E
10749,C
10750,O
10751,A
10752,e
10753,f
10754,A
10755,R
10756,R
10757,A
10758,X
10759,L
10760,I
10761,s
10762,4
10763,F
10764,N
10765,C
10766,G
10767,x
10768,R
10769,t
10770,n
10771,n
10772,I
10773,s
10774,0
10775,N
10776,T
10777,I
10778,N
10779,N
10780,E
10781,A
10782,I
10783,R
10784,n
10785,A
10786,R
10787,H
10788,B
10789,r
10790,N
10791,h
10792,m
10793,P
10794,X
10795,i
10796,M
10797,6
10798,H
10799,s
10800,N
10801,O
10802,T
10803,E
10804,I
10805,R
10806,O
10807,R
10808,B
10809,I
10810,N
10811,A
10812,6
10813,E
10814,E
10815,A
10816,E
10817,O
10818,O
10819,I
10820,l
10821,D
10822,R
10823,R
10824,O
10825,A
10826,e
10827,L
10828,o
10829,h
10830,T
10831,O
10832,I
10833,S
10834,M
10835,0
10836,r
10837,S
10838,2
10839,O
10840,n
10841,H
10842,M
10843,J
10844,R
10845,E
10846,p
10847,M
10848,I
10849,r
10850,D
10851,c
10852,R
10853,A
10854,c
10855,S
10856,U
10857,0
10858,E
10859,N
10860,E
10861,n
10862,I
10863,T
10864,O
10865,A
10866,E
10867,B
10868,7
10869,A
10870,l
10871,E
10872,C
10873,O
10874,e
10875,E
10876,s
10877,t
10878,h
10879,n
10880,A
10881,N
10882,J
10883,K
10884,E
10885,5
10886,R
10887,R
10888,P
10889,R
10890,R
10891,T
10892,I
10893,S
10894,N
10895,7
10896,e
10897,E
10898,A
10899,C
10900,1
10901,H
10902,E
10903,i
10904,P
10905,O
10906,v
10907,R
10908,E
10909,r
10910,N
10911,I
10912,l
10913,a
10914,u
10915,I
10916,F
10917,M
10918,I
10919,o
10920,R
10921,A
10922,S
10923,A
10924,I
10925,E
10926,N
10927,A
10928,O
10929,I
10930,a
10931,O
10932,c
10933,E
10934,L
10935,H
10936,A
10937,h
10938,f
10939,t
10940,e
10941,C
10942,N
10943,N
10944,e
10945,o
10946,F
10947,r
10948,T
10949,n
10950,D
10951,r
10952,A
10953,T
10954,a
10955,e
10956,L
10957,A
10958,E
10959,e
10960,O
10961,A
10962,A
10963,S
10964,U
10965,T
10966,e
10967,O
10968,A
10969,N
10970,E
10971,I
10972,B
10973,G
10974,r
10975,U
10976,n
10977,D
10978,O
10979,R
10980,N
10981,t
10982,I
10983,o
10984,I
10985,P
10986,e
10987,H
10988,M
10989,2
10990,e
10991,T
10992,N
10993,e
10994,B
10995,D
10996,d
10997,O
10998,O
10999,D
11000,u
11001,A
11002,I
11003,C
11004,o
11005,u
11006,A
11007,0
11008,i
11009,O
11010,N
11011,t
11012,R
11013,A
11014,R
11015,N
11016,S
11017,N
11018,D
11019,A
11020,s
11021,V
11022,F
11023,T
11024,a
11025,T
11026,S
11027,M
11028,R
11029,p
11030,u
11031,1
11032,T
11033,S
11034,O
11035,n
11036,E
11037,a
11038,I
11039,r
11040,M
11041,y
11042,A
11043,n
11044,P
11045,e
11046,O
11047,E
11048,A
11049,N
11050,P
11051,C
11052,I
11053,O
11054,P
11055,t
11056,O
11057,F
11058,E
11059,A
11060,A
11061,r
11062,E
11063,N
11064,V
11065,J
11066,D
11067,C
11068,R
11069,P
11070,x
11071,o
11072,K
11073,e
11074,E
11075,N
11076,h
11077,G
11078,4
11079,O
11080,A
11081,L
11082,L
11083,N
11084,i
11085,n
11086,u
11087,L
11088,2
11089,a
11090,K
11091,X
11092,E
11093,N
11094,A
11095,r
11096,e
11097,O
11098,0
11099,i
11100,Y
11101,n
11102,A
11103,C
11104,C
11105,N
11106,e
11107,L
11108,T
11109,o
11110,f
11111,I
11112,E
11113,I
11114,H
11115,W
11116,O
11117,e
11118,s
11119,O
11120,3
11121,R
11122,I
11123,A
11124,E
11125,I
11126,R
11127,r
11128,O
11129,D
11130,s
11131,0
11132,O
11133,T
11134,T
11135,N
11136,F
11137,O
11138,T
11139,N
11140,s
11141,U
11142,l
11143,o
11144,i
11145,R
11146,M
11147,P
11148,H
11149,D
11150,O
11151,N
11152,I
11153,E
11154,v
11155,a
11156,M
11157,E
11158,A
11159,e
11160,O
11161,K
11162,r
11163,S
11164,O
11165,M
11166,A
11167,E
11168,O
11169,A
11170,B
11171,i
11172,S
11173,s
11174,O
11175,e
11176,e
11177,V
11178,k
11179,w
11180,T
11181,v
11182,R
11183,s
11184,y
11185,r
11186,B
11187,o
11188,O
11189,A
11190,L
11191,C
11192,P
11193,D
11194,E
11195,I
11196,S
11197,A
11198,e
11199,v
11200,U
11201,a
11202,s
11203,T
11204,N
11205,I
11206,O
11207,a
11208,N
11209,A
11210,0
11211,N
11212,A
11213,S
11214,e
11215,a
11216,E
11217,N
11218,E
11219,R
11220,A
11221,O
11222,U
11223,E
11224,E
11225,o
11226,N
11227,R
11228,o
11229,C
11230,I
11231,I
11232,r
11233,I
11234,R
11235,E
11236,R
11237,G
11238,D
11239,e
11240,I
11241,L
11242,R
11243,R
11244,I
11245,R
11246,n
11247,M
11248,O
11249,n
11250,R
11251,O
11252,S
11253,A
11254,1
11255,O
11256,P
11257,M
11258,I
11259,E
11260,e
11261,N
11262,S
11263,f
11264,R
11265,c
11266,i
11267,E
11268,t
11269,a
11270,A
11271,C
11272,D
11273,L
11274,F
11275,T
11276,e
11277,O
11278,R
11279,h
11280,D
11281,I
11282,k
11283,O
11284,6
11285,E
11286,T
11287,I
11288,S
11289,r
11290,I
11291,R
11292,S
11293,G
11294,O
11295,M
11296,l
11297,C
11298,0
11299,a
11300,P
11301,D
11302,N
11303,G
11304,I
11305,i
11306,D
11307,B
11308,t
11309,E
11310,G
11311,R
11312,n
11313,r
11314,e
11315,0
11316,I
11317,U
11318,c
11319,M
11320,E
11321,T
11322,O
11323,I
11324,S
11325,M
11326,S
11327,e
11328,H
11329,O
11330,r
11331,5
11332,A
11333,R
11334,X
11335,O
11336,M
11337,h
11338,i
11339,O
11340,N
11341,v
11342,O
11343,I
11344,u
11345,H
11346,i
11347,O
11348,O
11349,e
11350,s
11351,O
11352,T
11353,C
11354,A
11355,y
11356,C
11357,X
11358,C
11359,U
11360,H
11361,T
11362,J
11363,A
11364,2
11365,t
11366,c
11367,A
11368,S
11369,R
11370,I
11371,C
11372,L
11373,i
11374,h
11375,e
11376,I
11377,O
11378,A
11379,O
11380,C
11381,e
11382,S
11383,e
11384,R
11385,6
11386,I
11387,6
11388,I
11389,R
11390,I
11391,L
11392,0
11393,P
11394,A
11395,I
11396,n
11397,O
11398,R
11399,O
11400,N
11401,T
11402,I
11403,L
11404,r
11405,D
11406,L
11407,D
11408,h
11409,H
11410,R
11411,U
11412,I
11413,p
11414,o
11415,P
11416,S
11417,r
11418,e
11419,J
11420,e
11421,R
11422,1
11423,I
11424,e
11425,I
11426,E
11427,f
11428,N
11429,T
11430,I
11431,R
11432,L
11433,h
11434,O
11435,S
11436,e
11437,n
11438,A
11439,P
11440,O
11441,R
11442,A
11443,A
11444,E
11445,r
11446,n
11447,C
11448,N
11449,n
11450,E
11451,T
11452,R
11453,E
11454,S
11455,P
11456,Y
11457,a
11458,p
11459,e
11460,I
11461,S
11462,I
11463,S
11464,I
11465,L
11466,R
11467,N
11468,A
11469,U
11470,T
11471,s
11472,0
11473,7
11474,U
11475,N
11476,S
11477,e
11478,L
11479,3
11480,C
11481,O
11482,I
11483,l
11484,S
11485,I
11486,I
11487,N
11488,R
11489,N
11490,R
11491,e
11492,R
11493,O
11494,E
11495,O
11496,c
11497,f
11498,9
11499,2
11500,o
11501,y
11502,E
11503,S
11504,A
11505,e
11506,S
11507,O
11508,I
11509,o
11510,a
11511,f
11512,I
11513,C
11514,E
11515,D
11516,O
11517,D
11518,M
11519,C
11520,I
11521,A
11522,M
11523,L
11524,O
11525,J
11526,r
11527,Z
11528,O
11529,O
11530,6
11531,A
11532,D
11533,e
11534,A
11535,C
11536,T
11537,O
11538,h
11539,I
11540,V
11541,M
11542,R
11543,R
11544,R
11545,C
11546,v
11547,w
11548,t
11549,o
11550,0
11551,G
11552,I
11553,I
11554,t
11555,I
11556,A
11557,C
11558,R
11559,n
11560,R
11561,I
11562,I
11563,I
11564,I
11565,E
11566,e
11567,A
11568,I
11569,a
11570,n
11571,a
11572,M
11573,F
11574,T
11575,A
11576,O
11577,N
11578,L
11579,S
11580,O
11581,L
11582,R
11583,D
11584,I
11585,l
11586,O
11587,R
11588,O
11589,L
11590,B
11591,R
11592,T
11593,T
11594,O
11595,I
11596,H
11597,O
11598,T
11599,N
11600,T
11601,N
11602,a
11603,o
11604,H
11605,A
11606,D
11607,O
11608,n
11609,S
11610,R
11611,K
11612,E
11613,R
11614,4
11615,F
11616,o
11617,V
11618,R
11619,M
11620,A
11621,O
11622,r
11623,E
11624,B
11625,t
11626,l
11627,O
11628,D
11629,K
11630,T
11631,T
11632,N
11633,S
11634,A
11635,R
11636,P
11637,I
11638,N
11639,S
11640,C
11641,I
11642,r
11643,R
11644,E
11645,T
11646,H
11647,r
11648,A
11649,A
11650,I
11651,I
11652,E
11653,R
11654,O
11655,F
11656,5
11657,E
11658,O
11659,R
11660,e
11661,I
11662,L
11663,E
11664,A
11665,c
11666,S
11667,E
11668,W
11669,C
11670,I
11671,D
11672,t
11673,S
11674,R
11675,X
11676,E
11677,N
11678,A
11679,u
11680,I
11681,N
11682,S
11683,s
11684,M
11685,T
11686,Y
11687,w
11688,O
11689,M
11690,C
11691,A
11692,N
11693,A
11694,N
11695,u
11696,d
11697,T
11698,e
11699,T
11700,I
11701,E
11702,X
11703,T
11704,F
11705,A
11706,B
11707,L
11708,t
11709,1
11710,e
11711,C
11712,w
11713,V
11714,R
11715,N
11716,N
11717,I
11718,H
11719,T
11720,u
11721,n
11722,n
11723,A
11724,I
11725,O
11726,H
11727,e
11728,H
11729,I
11730,S
11731,I
11732,3
11733,s
11734,r
11735,o
11736,r
11737,2
11738,O
11739,0
11740,e
11741,L
11742,O
11743,B
11744,R
11745,l
11746,V
11747,I
11748,A
11749,A
11750,H
11751,P
11752,R
11753,M
11754,E
11755,S
11756,A
11757,T
11758,D
11759,I
11760,S
11761,N
11762,N
11763,M
11764,J
11765,e
11766,r
11767,T
11768,I
11769,O
11770,H
11771,N
11772,O
11773,N
11774,O
11775,L
11776,l
11777,R
11778,S
11779,S
11780,H
11781,S
11782,E
11783,K
11784,A
11785,I
11786,a
11787,R
11788,O
11789,i
11790,a
11791,E
11792,L
11793,V
11794,A
11795,i
11796,I
11797,i
11798,L
11799,H
11800,S
11801,N
11802,S
11803,1
11804,n
11805,I
11806,I
11807,T
11808,R
11809,K
11810,D
11811,i
11812,I
11813,O
11814,E
11815,M
11816,I
11817,R
11818,Y
11819,O
11820,R
11821,N
11822,Y
11823,n
11824,A
11825,I
11826,M
11827,I
11828,i
11829,e
11830,I
11831,t
11832,I
11833,B
11834,U
11835,a
11836,C
11837,W
11838,M
11839,E
11840,E
11841,o
11842,I
11843,N
11844,E
11845,X
11846,T
11847,R
11848,i
11849,A
11850,X
11851,D
11852,o
11853,A
11854,D
11855,V
11856,I
11857,I
11858,4
11859,D
11860,n
11861,n
11862,A
11863,E
11864,F
11865,I
11866,d
11867,A
11868,r
11869,o
11870,A
11871,I
11872,O
